0.0097940000,0.0028352430
0.0097901524,0.0028133038
0.0097863048,0.0027914954
0.0097824571,0.0027698175
0.0097786095,0.0027482704
0.0097747619,0.0027268538
0.0097709143,0.0027055680
0.0097670666,0.0026844128
0.0097632190,0.0026633883
0.0097593714,0.0026424944
0.0097555238,0.0026217312
0.0097516762,0.0026010986
0.0097478285,0.0025805968
0.0097439809,0.0025602256
0.0097401333,0.0025399851
0.0097362857,0.0025198752
0.0097324381,0.0024998959
0.0097285904,0.0024800473
0.0097247428,0.0024603294
0.0097208961,0.0024407470
0.0097170485,0.0024212903
0.0097132009,0.0024019644
0.0097093532,0.0023827691
0.0097055056,0.0023637045
0.0097016580,0.0023447705
0.0096978104,0.0023259672
0.0096939627,0.0023072944
0.0096901151,0.0022887525
0.0096862675,0.0022703412
0.0096824199,0.0022520606
0.0096785723,0.0022339107
0.0096747247,0.0022158914
0.0096708770,0.0021980024
0.0096670294,0.0021802446
0.0096631818,0.0021626172
0.0096593342,0.0021451206
0.0096554866,0.0021277547
0.0096516390,0.0021105194
0.0096477913,0.0020934148
0.0096439437,0.0020764405
0.0096400960,0.0020595971
0.0096362484,0.0020428845
0.0096324008,0.0020263025
0.0096285532,0.0020098512
0.0096247056,0.0019935305
0.0096208579,0.0019773402
0.0096170103,0.0019612808
0.0096131627,0.0019453521
0.0096093151,0.0019295541
0.0096054675,0.0019138868
0.0096016199,0.0018983501
0.0095977722,0.0018829438
0.0095939246,0.0018676683
0.0095900770,0.0018525236
0.0095862294,0.0018375096
0.0095823826,0.0018226296
0.0095785350,0.0018078768
0.0095746874,0.0017932547
0.0095708398,0.0017787633
0.0095669922,0.0017644026
0.0095631446,0.0017501725
0.0095592970,0.0017360729
0.0095554493,0.0017221039
0.0095516017,0.0017082658
0.0095477541,0.0016945583
0.0095439065,0.0016809816
0.0095400588,0.0016675354
0.0095362111,0.0016542196
0.0095323636,0.0016410352
0.0095285159,0.0016279807
0.0095246683,0.0016150572
0.0095208207,0.0016022644
0.0095169731,0.0015896022
0.0095131255,0.0015770707
0.0095092778,0.0015646697
0.0095054302,0.0015523994
0.0095015826,0.0015402599
0.0094977350,0.0015282510
0.0094938874,0.0015163729
0.0094900398,0.0015046253
0.0094861921,0.0014930083
0.0094823445,0.0014815220
0.0094784969,0.0014701664
0.0094746492,0.0014589416
0.0094708016,0.0014478473
0.0094669540,0.0014368838
0.0094631064,0.0014260507
0.0094592588,0.0014153486
0.0094554111,0.0014047768
0.0094515635,0.0013943359
0.0094477159,0.0013840257
0.0094438683,0.0013738461
0.0094400216,0.0013637994
0.0094361740,0.0013538811
0.0094323264,0.0013440935
0.0094284787,0.0013344365
0.0094246311,0.0013249101
0.0094207834,0.0013155143
0.0094169359,0.0013062494
0.0094130882,0.0012971150
0.0094092406,0.0012881113
0.0094053930,0.0012792383
0.0094015454,0.0012704960
0.0093976978,0.0012618843
0.0093938501,0.0012534032
0.0093900025,0.0012450527
0.0093861549,0.0012368330
0.0093823073,0.0012287440
0.0093784597,0.0012207856
0.0093746121,0.0012129579
0.0093707644,0.0012052607
0.0093669168,0.0011976943
0.0093630691,0.0011902586
0.0093592215,0.0011829535
0.0093553739,0.0011757791
0.0093515263,0.0011687353
0.0093476786,0.0011618221
0.0093438310,0.0011550397
0.0093399834,0.0011483880
0.0093361358,0.0011418669
0.0093322882,0.0011354764
0.0093284406,0.0011292167
0.0093245929,0.0011230875
0.0093207453,0.0011170890
0.0093168977,0.0011112212
0.0093130501,0.0011054841
0.0093092025,0.0010998776
0.0093053549,0.0010944018
0.0093015081,0.0010890579
0.0092976605,0.0010838434
0.0092938129,0.0010787595
0.0092899653,0.0010738063
0.0092861176,0.0010689837
0.0092822700,0.0010642919
0.0092784224,0.0010597306
0.0092745748,0.0010553001
0.0092707272,0.0010510002
0.0092668796,0.0010468310
0.0092630320,0.0010427924
0.0092591840,0.0010388657
0.0092553359,0.0010349696
0.0092514878,0.0010310947
0.0092476397,0.0010272409
0.0092437916,0.0010234084
0.0092399435,0.0010195971
0.0092360953,0.0010158069
0.0092322472,0.0010120380
0.0092283991,0.0010082902
0.0092245510,0.0010045637
0.0092207029,0.0010008584
0.0092168548,0.0009971742
0.0092130067,0.0009935113
0.0092091585,0.0009898695
0.0092053105,0.0009862490
0.0092014624,0.0009826497
0.0091976142,0.0009790715
0.0091937662,0.0009755146
0.0091899180,0.0009719787
0.0091860699,0.0009684642
0.0091822218,0.0009649708
0.0091783737,0.0009614987
0.0091745256,0.0009580477
0.0091706774,0.0009546179
0.0091668294,0.0009512093
0.0091629813,0.0009478220
0.0091591341,0.0009444566
0.0091552860,0.0009411116
0.0091514379,0.0009377878
0.0091475898,0.0009344852
0.0091437417,0.0009312038
0.0091398935,0.0009279436
0.0091360454,0.0009247046
0.0091321973,0.0009214869
0.0091283492,0.0009182902
0.0091245011,0.0009151148
0.0091206530,0.0009119606
0.0091168049,0.0009088276
0.0091129568,0.0009057158
0.0091091086,0.0009026252
0.0091052606,0.0008995558
0.0091014124,0.0008965075
0.0090975643,0.0008934805
0.0090937162,0.0008904746
0.0090898681,0.0008874901
0.0090860200,0.0008845266
0.0090821719,0.0008815844
0.0090783238,0.0008786633
0.0090744756,0.0008757635
0.0090706276,0.0008728849
0.0090667795,0.0008700275
0.0090629313,0.0008671912
0.0090590833,0.0008643762
