0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.3742647889101383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6257352110898617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.3447497236937113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1908328233061055,0,0,0,0,0,0,0,0,0.4644174530001836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.06062491536044046,0,0,0,0,0,0,0,0,0,0,0.3202957889278042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2022392125895237,0,0,0,0,0,0,0,0,0.416840083122232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.1002950662672798,0,0,0,0,0,0,0,0,0,0,0.2834584040901703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2024786470116474,0,0,0,0,0,0,0,0.04488065556926854,0.3688872270616341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.1177215585226202,0,0,0,0,0,0,0,0,0.04609019224134352,0,0.2457620242804512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1948013214474635,0,0,0,0,0,0,0,0.07577474035911411,0.3198501631490074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.1177401722758142,0,0,0,0.0003312617122999684,0,0,0,0,0.04630155480340845,0,0.2455056677900161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1947046046199312,0,0,0,0,0,0,0,0.07589998612668143,0.3195167526718486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.1176954044678068,0,0,0,0.006002738727106535,0,0,0,0,0.04929437386443833,0,0.2401131321914862,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003698320928046353,0,0.192493555109274,0,0,0,0,0,0,0,0.07819594169972485,0.3125065330121172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.1144919155315232,0,0,0,0.01758278237701062,0,0.01389716484352302,0,0,0.05581829889733714,0,0.2249165252611601,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01267935768529943,0,0.1852031027898967,0,0,0,0,0,0,0,0.08265629896801066,0.2927545536462389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.1141833057312657,0,0,0,0.01818141958318858,0,0.01459216268560278,0,0,0.05600272246780826,0.0008143306460553362,0.2239763185657345,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01317979230696993,0,0.1847015078417164,0,0,0,0,0,0,0,0.08283590654127183,0.2915325336303871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01610245766369768,0.1073190482595253,0,0,0,0.02763729611934054,0,0.02567504150294406,0,0,0.0581042280665903,0.01406236827644218,0.2050587422176346,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02111700528475053,0,0.1735590240081216,0,0,0,0,0,0,0,0.08442690474099035,0.2669378838599628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02193369646469717,0.1041343873206556,0,0,0,0.03051309253963223,0,0.02955300246714023,0,0.004547856776471442,0.05876851661470438,0.01943810210104549,0.1968647272559191,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02449707619194398,0,0.1686010064706538,0,0,0,0,0,0,0,0.08486382901771226,0.2562847067794242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02819290868992955,0.09929966640214218,0.00942086239902758,0,0,0.03377216727840712,0,0.03406538795312515,0,0.01023790891624495,0.05907093969799994,0.02590352197445649,0.185025180565047,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284594072491019,0,0.1610036145842607,0,0,0,0,0,0,0,0.08465951146982972,0.2408889228204277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.03942174859864406,0.08572711860164516,0.02816443419756979,0.01960292647083275,0,0.04039761945778274,0,0.04354726679073043,0,0.02288436011378141,0.0590150677151168,0.03976681873304776,0.1562888090603484,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03680354884281864,0,0.1419182987578398,0,0,0,0,0,0,0,0.08293932885516273,0.2035226538046795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.04098310022158463,0.08360322671223989,0.03115345727589101,0.02273761018434998,0,0.04124785389484818,0,0.0449087298726732,0,0.02493927211284479,0.05886176117723971,0.04189405322164015,0.1513477140330313,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03803278707848299,0,0.1387450505651776,0,0,0,0,0,0,0,0.08259241998672595,0.1971500143846945,0,0,0,0,0,0,0,0,0,0,0.001802949278575984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.04985443933832838,0.06233656564077562,0.0515874930092021,0.04409017537525475,0.02326741535123451,0.04787760970839029,0,0.055977312386884,0,0.04238135602268049,0.05732337205436362,0.05932349332590831,0.1087496228336299,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04803824165109797,0,0.1109902266430832,0,0,0,0,0,0,0,0.0789087841169987,0.1422111245286147,0,0,0,0,0,0,0,0,0,0,0.01708276801355319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0512049892251836,0.05798927185223387,0.0558962008250066,0.04867081010888072,0.02708058763689614,0.04852996944127887,0,0.05717458037204391,0,0.04555045031324052,0.05357280026114907,0.06377644359733878,0.09804709970886183,0,0,0,0,0,0.009251412794815769,0,0,0,0,0,0,0,0.05111592977624104,0,0.1042513757308778,0,0,0,0,0,0,0,0.07786513988221078,0.1290046900241676,0,0,0,0,0,0,0,0,0,0,0.02101824844957288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05024882282337494,0.04791403662329698,0.06028311765556471,0.05413222685393823,0.0305324569603983,0.04403695724947991,0.02194433378533004,0.05922209079952661,0,0.05230673025891865,0.04565041874999676,0.07158014220689478,0.07761607310024332,0,0,0,0,0,0.02757923621736346,0,0,0,0,0,0,0,0.05770528210018996,0,0.09116453206072961,0,0,0,0,0,0,0,0.07537983036358202,0.1038520173204967,0,0,0,0,0,0,0,0,0,0,0.02885169487067505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.04994604137568633,0.04737598074902639,0.06058606466325832,0.05420728567715043,0.03060330286844329,0.04333035959202277,0.02355173845943287,0.05935767882758961,0,0.05259247082174615,0.04477454116041375,0.07212294296632873,0.07601073930537017,0,0,0,0,0,0.02901593267285245,0,0,0,0,0,0,0,0.05803256917111306,0,0.09011272526865478,0,0,0,0,0,0,0,0.07503720577809804,0.1019119855162809,0,0,0,0,0,0,0,0,0,0,0.02963250497721223,0,0,0,0,0,0,0,0,0,0,0,0,0.001797930149319974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.04985845158421368,0.04725809649486726,0.06067806329415959,0.05413258851048904,0.03048555944906562,0.04306547776711717,0.02400535207138919,0.05940426260191414,0,0.05258783258218701,0.04430899502758825,0.07228698653025804,0.07535076002901669,0,0,0,0,0,0.02949926589333021,0,0,0,0,0,0,0,0.05813493750786689,0,0.08971207904496978,0,0,0,0,0,0,0,0.07484347157051317,0.1013057971436293,0,0,0,0,0,0,0,0,0,0,0.02986176834035972,0,0,0,0,0,0,0,0,0,0,0,0,0.002467223635284559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007530309217807715,0,0,0,0,0
0.04935524865788597,0.04695058780785137,0.06076063072183865,0.05379315824591187,0.02991320196051254,0.0421388798238753,0.02507895067082459,0.05931168914305295,0,0.05238355605175144,0.04255048407454881,0.07276269507114096,0.07354289297283011,0,0,0,0,0.001340625171724657,0.031019256648772,0,0,0,0,0,0,0,0.05854678930649527,0,0.08866148282632186,0,0,0,0,0,0,0,0.07431380229979924,0.09973610021458333,0,0,0,0,0,0,0,0,0,0,0.03055990212610943,0,0,0,0,0,0,0,0,0,0,0,0,0.004403795546181793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002876270657987852,0,0,0,0,0
0.04796231617523025,0.04662712373384434,0.06007558506596151,0.05238131469353156,0.0281943138149391,0.03978493204174055,0.02666269098107094,0.05851884221983158,0,0.05125195020074494,0.03831447115030676,0.07378522462652548,0.07039133805224437,0,0,0,0,0.004399764448473004,0.03406803148354187,0,0,0,0,0,0,0,0.05913753036716005,0,0.08669072826866053,0,0,0,0,0.004096936799760104,0,0,0.07322991119850819,0.0969960870545708,0,0,0,0,0,0,0,0,0,0,0.03200699114475349,0,0,0,0,0,0,0,0,0,0,0,0,0.008401803326349787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007022113152250806,0,0,0,0,0
0.04679375267948585,0.04649413770586044,0.05943759767655094,0.05097104004616723,0.02646508522584748,0.03792852501769796,0.02752378561990577,0.05751959652629664,0,0.0504370275413084,0.0349411541723207,0.07409059939872703,0.06788411734200411,0,0,0,0,0.006736952253054342,0.03633775539707074,0,0,0,0,0,0,0,0.05916511324101831,0,0.08505989887059007,0,0,0.002719977038906637,0,0.00715669034703403,0,0,0.07248394570984457,0.0951442155566114,0,0,0,0,0,0,0,0,0,0,0.03317663855065271,0,0,0,0,0,0,0,0,0,0,0,0,0.01142039381875192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01011200026429263,0,0,0,0,0
0.0450955008445343,0.04627368420385032,0.05802796920511889,0.0488009825326253,0.02375862269524835,0.03505402093554624,0.02847618395060217,0.0559604993467137,0,0.04887979223906599,0.02984377033507985,0.07454804671601882,0.06434710321116154,0,0,0,0,0.0101730739020992,0.039493731462623,0,0,0,0,0,0,0,0.05911188397609138,0,0.08277265721069081,0,0,0.006550153370629737,0,0.01157756227055911,0,0,0.07122741904999887,0.09258369785141209,0,0,0,0,0,0,0,0,0,0,0.03488348058589865,0,0,0,0,0,0,0,0,0,0,0,0,0.01593382194581957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001942649503148104,0,0.01468369265546381,0,0,0,0,0
0.04332473300332799,0.04748167505816042,0.05544094680537108,0.04617623685332231,0.01919646201836381,0.03168062145807311,0.02784008767041354,0.05359492719263519,0,0.04564489068772559,0.02330441565076879,0.07418058793204392,0.06183272560861503,0,0,0.006220745950540341,0,0.01450629032915529,0.04269171312957487,0,0,0,0,0,0,0,0.05969820283677123,0,0.08191650159478031,0,0,0.009050962159277726,0,0.01505049128898694,0,0,0.07049152297788225,0.09199885258312213,0,0,0,0,0,0,0,0,0,0,0.03644494497708187,0,0,0,0,0,0,0,0,0,0,0,0,0.01958555406507223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004498728468467855,0,0.01814717970046628,0,0,0,0,0
0.04500519980823997,0.04600830983731327,0.05848344508651765,0.04902401747893775,0.02402713170140969,0.03518018810830648,0.02895577905328281,0.0563236453582367,0,0.0490938310043334,0.0300727357367192,0.0746952557841461,0.06426031483258865,0,0,0,0,0.01029570521293122,0.03938589349575305,0,0,0,0,0,0,0,0.05952773797300036,0,0.08284781274244085,0,0,0.006774454804900853,0,0.01170692218749458,-0.00223936640614214,0,0.07120181067497189,0.09234740484317644,0,0,0,0,0,0,0,0,0,0,0.03482550821901692,0,0,0,0,0,0,0,0,0,0,0,0,0.01588586498478251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001610056340342225,0,0.01470034113729701,0,0,0,0,0
0.04490582901756004,0.04601659440754146,0.0583566631341783,0.04886877579078021,0.02383432314041863,0.0349886884578919,0.02897568269632117,0.05619516474432962,0,0.0489779204890216,0.02973271073199855,0.07471175974199534,0.06404489252919125,0,0,0,0,0.01050178242321511,0.03959358225420655,0,0,0,0,0,0,0,0.05948965637094086,0,0.08269754413977426,0,0,0.006996848372829094,0,0.01197443179690064,-0.002052342813391317,0,0.07112484552920467,0.09220594334445115,0,0,0,0,0,0,0,0,0,0,0.0349378030462382,0,0,0,0,0,0,0,0,0,0,0,0,0.01617401026228845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001760131593867771,0,0.01498675879824659,0,0,0,0,0
0.04582581427854295,0.04502297726783765,0.06027444616042038,0.05056289806225642,0.02673903286291143,0.03702163406767327,0.02984373747796152,0.05788638145149681,0,0.05107966707279904,0.03368835015604676,0.07509498943073913,0.06532006569871281,0,0,-0.003862968379857862,0,0.00812223872779827,0.03770225846620074,0,0,0,0,0,0,0,0.05948333286990977,0,0.08315806506848562,0,0,0.005866935191545228,0,0.0101936626397679,-0.003996015919418561,0,0.07148468105786863,0.09221136871255743,0,0,0,0,0,0,0,0,0,0,0.03401960862396917,0,0,0,0,0,0,0,0,0,0,0,0,0.01413382260020274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01312301635357319,0,0,0,0,0
0.04247527837474949,0.04823372724619199,0.05534672440256427,0.04503313909500606,0.0174131008920394,0.03040583774233308,0.0282447280036229,0.05247520537643269,0,0.04514576595482694,0.02045462814019239,0.0739327373734812,0.06009918550040236,0,0,0.008635930873888809,0,0.01644512573976831,0.04491694360439047,0,0,0,0,0,0,0,0.05984945171111519,0,0.08093775143017282,0,0,0.01075170889407717,0,0.01699230628461268,0.00193662984480214,0,0.07058763880804256,0.09120670789157331,0,0,0,0,0,0,0,0,0,0,0.0373207221549216,0,0,0,0,0,0,0,0,0,0,0,0,0.02128840454349473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01987062011729784,0,0,0,0,0
0.04336328637630094,0.04691860220675024,0.05692186808490637,0.0468488134129502,0.02034847035085221,0.03255957876822266,0.02898584791560285,0.05416510605945174,0,0.04716063374776434,0.02434362255058545,0.07413088504458908,0.06135880929933261,0,0,0.005365917504694812,0,0.01430066628073178,0.04299098859471303,0,0,0,0,0,0,0,0.06004214726546674,0,0.08131045475857746,0,0,0.009757652613661582,0,0.01549094943892774,0,0,0.07086883353429471,0.09103578617155604,0,0,0,0,0,0,0,0,0,0,0.03637887749921406,0,-0.002168942388272595,0,0,0,0,0,0,0,0,0,0,0.01934399788608458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01817714702304135,0,0,0,0,0
0.04509011052268319,0.04522745286679775,0.05902226057428717,0.0496645556492924,0.02497559975979002,0.03612549219452088,0.02944764540170043,0.05653972416405284,0,0.05028705595363425,0.0308068129994381,0.07422633326020887,0.06385047220981177,0,0,0,0,0.01030495611496374,0.03973769851853937,0,0,0,0,0,0,0,0.05975302947992241,0,0.08203362085076446,0,0,0.007459805952387488,0,0.01242839314851807,0,0,0.0714927529915205,0.09135194545809705,0,0,0,0,0,0,0,0,0,0,0.03477878555151326,0,-0.005388534625888286,0,0,0,0,0,0,0,0,0,0,0.01582487682411937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149591541793247,0,0,0,0,0
0.04473177864780266,0.04535401717018115,0.05874632707288503,0.04911518521758862,0.02428443600413424,0.03541531737696044,0.02960742079868133,0.05615891879157267,0,0.04987523566892554,0.02965017767480822,0.07436824761896914,0.06314067305296113,0,0,0,0,0.01099658220139592,0.04041951041705749,0,0,0,0,0,0,0,0.05967605304415285,0,0.08163472719461029,0,0,0.008173073380623903,0,0.01324015472332052,0,0,0.07124897911896648,0.09095448777901989,0,0,0,0,0,0,0,0,0,0,0.03515352820722223,0,-0.004547993922039849,0,0,0,0,0,0,0,0,0,0,0.01674992995550348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01585323280469703,0,0,0,0,0
0.04822463592646532,0.04083701646026086,0.06361995285608121,0.05534553139592825,0.03479891738851584,0.04324951313958584,0.03144420427875985,0.06147258884970382,0,0.0572975172173427,0.04356324126158878,0.07467446047758838,0.06757844573264818,0,0,-0.01296513139519385,0,0.002754104907409974,0.03390867014979915,0,0,0,0,0,0,0,0.05917400758328484,0,0.08221998401817272,0,0,0.004457807545479102,0,0.007886803163336571,0,0,0.07235447836122423,0.09028158091161066,0,0,0,0,0,0,0,0,0,0,0.0319335456210898,0,-0.0141028324556465,0,0,0,0,0,0,0,0,0,0,0.01000349534425839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00998746126070623,0,0,0,0,0
0.04938106785519686,0.03934289071905996,0.06546164099642091,0.057464765788039,0.0383816768897165,0.04592502219049853,0.03220156934981374,0.06328617192594267,0,0.05993676489535608,0.0482677320037292,0.07477802556512103,0.06898934226355184,0,0,-0.01731468574046517,0,0,0.0318183898679959,0,0,0,0,0,0,0,0.0590431191893605,0,0.08236350989281301,0,0,0.003295502730495588,0,0.006134839078248229,0,0,0.07279327823609127,0.08998260591467856,0,0,0,0,0,0,0,0,0,0,0.03086648818292401,0,-0.01725513763132498,0,0,0,0,0,0,0,0,0,0,0.00772207178687058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0008864233595865054,0,0.008019771409452849,0,0,0,0,0
0.04629195371493739,0.04522286278196216,0.05898351511436013,0.04884463717773967,0.02467864850308923,0.03527415900863223,0.03138960838170589,0.05715747108491315,0,0.05026959191145849,0.03096509793440252,0.07443373734042093,0.06110711438759756,0,0,-0.0002674320903156557,0,0,0.04022396703219469,0,0,0,0,0,0,0,0.05806216549016772,0,0.07995814696638304,0,0,0.01063111741714572,0,0.0152149638991185,0,0,0.07024870897108129,0.08885242211076122,0,0,0,0,0,0,0,0,0,0,0.03554772110927029,0,-0.003231724898234006,0,0,0,0,0,0,0,0,0,0,0.01863788695082827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003417663316896691,0,0.01808599638348296,0,0,0,0,0
0.04801792320836894,0.04065298415133276,0.06429731465681643,0.05490608435875769,0.03409996273197921,0.04237713031461638,0.03334714576882301,0.06202822325328728,0,0.05705170295757646,0.04248164642936871,0.07497746929855971,0.06560303342218105,0,0,-0.01090814544559733,0,0,0.03475743622082605,0,0,0,0,0,0,0,0.05979918252750498,0,0.08143478507291024,0,0,0.006928358581655445,0,0.01017521414321251,-0.005795173920179773,0,0.07173728266343854,0.08862201313841586,0,0,0,0,0,0,0,0,0,0,0.0324951758286197,0,-0.01297901512471367,0,0,0,0,0,0,0,0,0,0,0.01183377777151982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01205848799071999,0,0,0,0,0
