0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2816508736304062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7183491263695938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2947009295776269,0,0,0,0,0,0,0,0.2397045651747468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4655945052476262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.04939932906779898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2805298352855327,0,0,0,0,0,0,0,0.234970556170028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4351002794766403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.1019039485645544,0,0,0,0,0,0,0,0,0,0,0,0.1287831122816355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2277259676424405,0,0,0,0,0,0,0,0.2029362519664012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3386507195449689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.1268776972001761,0,0,0,0,0,0,0,0,0,0,0,0.1457668095546281,0,0,0,0,0,0,0,0,0.05340274853370996,0,0,0,0,0,0,0,0,0,0,0.1997876331768224,0,0,0,0,0,0,0,0.1830977554965918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2910673560380717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.1289865912461587,0,0,0,0,0,0,0,0,0,0,0,0.1467298409369391,0,0,0,0,0,0,0,0,0.06083584560189179,0,0,0,0,0,0,0,0,0,0,0.1925971269886585,0,0,0,0,0,0,0,0.1777410479531855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01260740584313216,0,0,0,0,0,0.2805021414300339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.1289713302566404,0,0,0,0,0,0,0,0,0,0,0,0.1461994244795628,0,0,0,0,0,0,0,0,0.06262200329403486,0,0,0,0,0,0,0,0,0,0,0.1900136391398024,0,0.003477590628653188,0,0,0,0,0,0.1758750115866567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01592005525499929,0,0,0,0,0,0.2769209453596504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.1252156738086581,0,0,0,0,0,0,0,0,0,0,0,0.1409331410054735,0,0,0,0,0,0.01256117654064476,0,0,0.06928023735960326,0,0,0,0,0,0,0,0,0,0,0.1784021122490048,0,0.01713462945340169,0,0,0,0,0,0.1671622019330544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02857846135922559,0,0,0,0,0,0.2607323662909342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.1235174786019538,0,0.003877114724841202,0,0,0,0,0,0,0,0,0,0.1392554034767412,0,0,0,0,0,0.0153506303844832,0,0,0.07052609392495954,0,0,0,0,0,0,0,0,0,0,0.1752189865075026,0,0.02008691978856428,0,0,0,0,0,0.1646553893182814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125809725542517,0,0,0,0,0,0.2562538860172483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.1105299278543077,0,0.02200915447951564,0,0,0,0,0,0,0,0,0,0.1265598879301047,0,0.01575422128359977,0,0,0,0.03148789494572377,0,0,0.07713951809805321,0,0,0,0,0,0,0,0,0,0,0.1558331821571351,0,0.03666603124232476,0,0,0,0,0,0.1491528659840017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04595350313086843,0,0,0,0,0,0.2289138128943653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
